TEAM1_WIN,AST%_TEAM1,LAST_TEAM1,FT%_TEAM1,EXP_TEAM1,BARTHAG_TEAM1,WAB_TEAM1,CONSISTENCY TR RATING_TEAM1,SEED_TEAM1,BADJ EM_TEAM1,TR RANK_TEAM1,AST%_TEAM2,LAST_TEAM2,FT%_TEAM2,EXP_TEAM2,BARTHAG_TEAM2,WAB_TEAM2,CONSISTENCY TR RATING_TEAM2,SEED_TEAM2,BADJ EM_TEAM2,TR RANK_TEAM2
0,49.2,11.0,72.2,1.063,0.918,4.2,8.5,4.0,23.0,11.0,49.9,24.0,71.5,1.495,0.904,6.7,10.8,1.0,20.8,24.0
1,52.6,10.0,72.8,2.158,0.938,8.0,8.5,2.0,24.8,10.0,63.4,16.0,67.3,1.815,0.918,5.2,10.6,3.0,21.5,16.0
1,58.5,3.0,73.8,1.854,0.942,8.5,8.5,1.0,25.8,3.0,54.7,12.0,72.3,1.749,0.912,3.2,11.3,5.0,22.1,12.0
0,49.4,38.0,70.7,1.348,0.837,0.4,9.7,7.0,14.6,38.0,49.6,35.0,73.5,1.721,0.824,2.3,10.4,6.0,14.9,34.0
1,55.7,4.0,75.4,1.985,0.954,8.7,9.0,1.0,27.6,4.0,53.0,22.0,70.6,2.427,0.906,3.6,7.8,4.0,21.5,22.0
1,58.7,39.0,68.3,1.713,0.86,-0.3,9.4,10.0,16.2,39.0,49.6,23.0,76.0,1.788,0.904,2.1,9.5,11.0,20.7,23.0
1,60.7,6.0,77.7,1.709,0.959,8.9,9.5,2.0,28.5,6.0,54.9,1.0,70.6,1.863,0.961,11.6,10.4,1.0,29.2,1.0
0,49.9,24.0,71.5,1.495,0.904,6.7,10.8,1.0,20.8,24.0,52.6,10.0,72.8,2.158,0.938,8.0,8.5,2.0,24.8,10.0
1,58.5,3.0,73.8,1.854,0.942,8.5,8.5,1.0,25.8,3.0,49.6,35.0,73.5,1.721,0.824,2.3,10.4,6.0,14.9,34.0
0,55.7,4.0,75.4,1.985,0.954,8.7,9.0,1.0,27.6,4.0,58.7,39.0,68.3,1.713,0.86,-0.3,9.4,10.0,16.2,39.0
1,60.7,6.0,77.7,1.709,0.959,8.9,9.5,2.0,28.5,6.0,52.6,10.0,72.8,2.158,0.938,8.0,8.5,2.0,24.8,10.0
1,58.5,3.0,73.8,1.854,0.942,8.5,8.5,1.0,25.8,3.0,58.7,39.0,68.3,1.713,0.86,-0.3,9.4,10.0,16.2,39.0
1,60.7,6.0,77.7,1.709,0.959,8.9,9.5,2.0,28.5,6.0,58.5,3.0,73.8,1.854,0.942,8.5,8.5,1.0,25.8,3.0
0,46.5,255.0,65.2,2.033,0.264,-12.6,10.2,16.0,-8.8,255.0,56.6,1.0,72.2,0.732,0.983,13.1,10.4,1.0,35.5,1.0
1,53.1,48.0,67.4,1.474,0.833,-1.3,11.0,8.0,13.9,48.0,61.3,37.0,68.5,1.2,0.853,1.0,10.3,9.0,15.6,37.0
1,57.2,21.0,66.0,1.361,0.88,4.1,11.1,5.0,17.6,21.0,51.5,65.0,72.2,1.737,0.777,-1.3,8.0,12.0,11.2,65.0
0,51.4,91.0,68.7,1.324,0.775,0.1,11.5,13.0,10.7,91.0,48.6,27.0,75.7,1.54,0.859,6.9,8.4,4.0,16.0,27.0
1,47.4,22.0,68.0,1.934,0.899,3.5,8.9,6.0,18.8,22.0,55.6,18.0,72.4,1.625,0.9,0.9,10.9,11.0,19.2,18.0
0,59.8,120.0,72.4,1.913,0.653,-4.6,10.4,14.0,5.7,120.0,54.4,15.0,74.0,1.767,0.927,8.6,10.6,3.0,24.6,15.0
0,51.5,35.0,71.5,0.981,0.833,-0.3,10.5,10.0,15.5,35.0,56.5,19.0,69.2,1.835,0.925,4.2,8.6,7.0,22.4,19.0
1,54.9,11.0,72.0,0.974,0.926,9.0,9.0,2.0,22.3,11.0,49.9,107.0,70.7,1.627,0.672,-4.5,9.3,15.0,6.3,107.0
0,46.4,133.0,70.3,1.931,0.539,-5.1,10.2,16.0,1.4,133.0,50.2,3.0,76.3,2.077,0.974,11.4,9.9,1.0,34.3,2.0
1,51.4,53.0,76.7,1.384,0.806,3.0,9.1,8.0,13.1,53.0,50.5,34.0,73.1,1.99,0.843,0.2,9.9,9.0,14.9,34.0
0,56.7,114.0,69.0,1.986,0.648,0.2,8.8,12.0,5.3,114.0,58.9,24.0,72.4,1.74,0.857,3.8,7.9,5.0,16.3,25.0
0,56.6,85.0,71.5,2.196,0.696,-1.3,10.6,13.0,7.0,85.0,60.9,8.0,70.1,1.309,0.95,6.5,11.3,4.0,26.7,8.0
1,62.9,28.0,72.5,1.566,0.886,1.4,9.8,6.0,18.8,28.0,52.2,45.0,77.8,2.28,0.816,-0.5,10.7,11.0,13.7,45.0
0,59.9,17.0,66.7,1.871,0.927,5.0,11.9,3.0,23.0,17.0,52.0,69.0,73.4,2.178,0.764,-3.0,10.2,14.0,10.6,70.0
0,50.7,30.0,65.6,1.389,0.848,3.0,11.2,7.0,15.1,29.0,55.6,9.0,67.8,1.599,0.916,2.5,11.8,10.0,21.4,9.0
0,46.6,216.0,66.2,2.325,0.36,-4.5,9.9,15.0,-5.2,216.0,53.2,2.0,69.9,1.481,0.965,9.0,9.9,2.0,29.0,3.0
0,58.2,173.0,76.5,2.091,0.421,-7.1,11.6,16.0,-3.1,173.0,62.8,5.0,72.7,1.885,0.961,11.3,10.0,1.0,29.3,5.0
0,57.7,50.0,68.9,1.072,0.823,0.5,11.0,9.0,13.4,49.0,46.7,32.0,68.5,1.343,0.852,1.1,11.4,8.0,16.0,33.0
1,53.6,31.0,72.6,2.165,0.92,5.4,7.5,5.0,21.8,31.0,66.6,112.0,70.9,2.321,0.642,-1.6,10.6,12.0,5.1,112.0
0,56.5,102.0,68.3,2.025,0.706,-4.5,10.6,13.0,7.7,102.0,47.8,13.0,66.0,1.458,0.926,5.8,10.0,4.0,21.3,13.0
1,60.8,49.0,68.3,1.54,0.792,0.8,7.7,11.0,11.7,50.0,57.5,36.0,71.0,1.423,0.88,3.7,11.2,6.0,17.8,36.0
0,47.3,149.0,76.1,1.654,0.572,-3.3,9.7,14.0,2.6,149.0,48.9,12.0,73.5,1.824,0.935,4.5,10.4,3.0,22.7,12.0
1,64.6,16.0,63.3,1.848,0.922,3.1,10.5,7.0,22.2,16.0,55.4,41.0,68.9,1.866,0.842,1.6,8.6,10.0,14.6,41.0
1,54.3,6.0,72.3,1.652,0.972,10.0,10.6,2.0,29.9,6.0,58.9,130.0,69.0,1.468,0.522,-4.7,9.6,15.0,0.8,130.0
0,50.4,197.0,71.4,1.491,0.421,-8.6,12.1,16.0,-2.8,197.0,54.2,4.0,69.1,1.062,0.966,10.7,12.9,1.0,31.5,4.0
0,49.3,52.0,69.1,2.382,0.857,2.4,11.7,9.0,15.8,52.0,47.1,38.0,63.0,1.819,0.87,1.3,9.9,8.0,15.6,38.0
0,65.0,57.0,73.2,1.923,0.801,1.2,10.1,12.0,12.7,57.0,57.7,10.0,70.2,1.554,0.951,3.7,11.6,5.0,26.2,10.0
1,54.4,23.0,70.2,1.639,0.887,3.8,10.3,4.0,18.3,23.0,46.5,135.0,71.4,1.901,0.586,-2.6,9.9,13.0,3.3,135.0
0,63.1,33.0,70.5,1.991,0.867,3.1,8.9,6.0,16.7,32.0,54.1,46.0,67.6,1.187,0.813,0.0,9.8,11.0,13.2,46.0
1,59.7,159.0,73.9,0.971,0.54,-7.5,9.1,14.0,1.4,159.0,58.3,14.0,69.6,1.984,0.909,7.1,9.7,3.0,21.4,14.0
1,60.7,20.0,74.5,2.113,0.909,2.1,11.7,7.0,20.5,20.0,60.9,39.0,70.2,1.323,0.853,1.7,10.7,10.0,16.9,39.0
1,57.5,7.0,68.9,2.111,0.952,7.8,8.8,2.0,27.5,7.0,42.9,180.0,69.4,1.33,0.489,-4.0,9.6,15.0,-0.4,180.0
0,53.1,48.0,67.4,1.474,0.833,-1.3,11.0,8.0,13.9,48.0,56.6,1.0,72.2,0.732,0.983,13.1,10.4,1.0,35.5,1.0
0,48.6,27.0,75.7,1.54,0.859,6.9,8.4,4.0,16.0,27.0,57.2,21.0,66.0,1.361,0.88,4.1,11.1,5.0,17.6,21.0
1,54.4,15.0,74.0,1.767,0.927,8.6,10.6,3.0,24.6,15.0,47.4,22.0,68.0,1.934,0.899,3.5,8.9,6.0,18.8,22.0
1,56.5,19.0,69.2,1.835,0.925,4.2,8.6,7.0,22.4,19.0,54.9,11.0,72.0,0.974,0.926,9.0,9.0,2.0,22.3,11.0
0,51.4,53.0,76.7,1.384,0.806,3.0,9.1,8.0,13.1,53.0,50.2,3.0,76.3,2.077,0.974,11.4,9.9,1.0,34.3,2.0
1,60.9,8.0,70.1,1.309,0.95,6.5,11.3,4.0,26.7,8.0,58.9,24.0,72.4,1.74,0.857,3.8,7.9,5.0,16.3,25.0
0,52.0,69.0,73.4,2.178,0.764,-3.0,10.2,14.0,10.6,70.0,62.9,28.0,72.5,1.566,0.886,1.4,9.8,6.0,18.8,28.0
1,53.2,2.0,69.9,1.481,0.965,9.0,9.9,2.0,29.0,3.0,55.6,9.0,67.8,1.599,0.916,2.5,11.8,10.0,21.4,9.0
0,62.8,5.0,72.7,1.885,0.961,11.3,10.0,1.0,29.3,5.0,46.7,32.0,68.5,1.343,0.852,1.1,11.4,8.0,16.0,33.0
1,47.8,13.0,66.0,1.458,0.926,5.8,10.0,4.0,21.3,13.0,53.6,31.0,72.6,2.165,0.92,5.4,7.5,5.0,21.8,31.0
0,60.8,49.0,68.3,1.54,0.792,0.8,7.7,11.0,11.7,50.0,48.9,12.0,73.5,1.824,0.935,4.5,10.4,3.0,22.7,12.0
1,64.6,16.0,63.3,1.848,0.922,3.1,10.5,7.0,22.2,16.0,54.3,6.0,72.3,1.652,0.972,10.0,10.6,2.0,29.9,6.0
0,47.1,38.0,63.0,1.819,0.87,1.3,9.9,8.0,15.6,38.0,54.2,4.0,69.1,1.062,0.966,10.7,12.9,1.0,31.5,4.0
0,54.4,23.0,70.2,1.639,0.887,3.8,10.3,4.0,18.3,23.0,57.7,10.0,70.2,1.554,0.951,3.7,11.6,5.0,26.2,10.0
1,54.1,46.0,67.6,1.187,0.813,0.0,9.8,11.0,13.2,46.0,59.7,159.0,73.9,0.971,0.54,-7.5,9.1,14.0,1.4,159.0
1,57.5,7.0,68.9,2.111,0.952,7.8,8.8,2.0,27.5,7.0,60.7,20.0,74.5,2.113,0.909,2.1,11.7,7.0,20.5,20.0
0,57.2,21.0,66.0,1.361,0.88,4.1,11.1,5.0,17.6,21.0,56.6,1.0,72.2,0.732,0.983,13.1,10.4,1.0,35.5,1.0
1,54.4,15.0,74.0,1.767,0.927,8.6,10.6,3.0,24.6,15.0,56.5,19.0,69.2,1.835,0.925,4.2,8.6,7.0,22.4,19.0
0,60.9,8.0,70.1,1.309,0.95,6.5,11.3,4.0,26.7,8.0,50.2,3.0,76.3,2.077,0.974,11.4,9.9,1.0,34.3,2.0
1,53.2,2.0,69.9,1.481,0.965,9.0,9.9,2.0,29.0,3.0,62.9,28.0,72.5,1.566,0.886,1.4,9.8,6.0,18.8,28.0
0,46.7,32.0,68.5,1.343,0.852,1.1,11.4,8.0,16.0,33.0,47.8,13.0,66.0,1.458,0.926,5.8,10.0,4.0,21.3,13.0
0,48.9,12.0,73.5,1.824,0.935,4.5,10.4,3.0,22.7,12.0,64.6,16.0,63.3,1.848,0.922,3.1,10.5,7.0,22.2,16.0
0,57.7,10.0,70.2,1.554,0.951,3.7,11.6,5.0,26.2,10.0,54.2,4.0,69.1,1.062,0.966,10.7,12.9,1.0,31.5,4.0
0,54.1,46.0,67.6,1.187,0.813,0.0,9.8,11.0,13.2,46.0,57.5,7.0,68.9,2.111,0.952,7.8,8.8,2.0,27.5,7.0
0,54.4,15.0,74.0,1.767,0.927,8.6,10.6,3.0,24.6,15.0,56.6,1.0,72.2,0.732,0.983,13.1,10.4,1.0,35.5,1.0
0,53.2,2.0,69.9,1.481,0.965,9.0,9.9,2.0,29.0,3.0,50.2,3.0,76.3,2.077,0.974,11.4,9.9,1.0,34.3,2.0
1,64.6,16.0,63.3,1.848,0.922,3.1,10.5,7.0,22.2,16.0,47.8,13.0,66.0,1.458,0.926,5.8,10.0,4.0,21.3,13.0
1,54.2,4.0,69.1,1.062,0.966,10.7,12.9,1.0,31.5,4.0,57.5,7.0,68.9,2.111,0.952,7.8,8.8,2.0,27.5,7.0
1,50.2,3.0,76.3,2.077,0.974,11.4,9.9,1.0,34.3,2.0,56.6,1.0,72.2,0.732,0.983,13.1,10.4,1.0,35.5,1.0
0,64.6,16.0,63.3,1.848,0.922,3.1,10.5,7.0,22.2,16.0,54.2,4.0,69.1,1.062,0.966,10.7,12.9,1.0,31.5,4.0
0,50.2,3.0,76.3,2.077,0.974,11.4,9.9,1.0,34.3,2.0,54.2,4.0,69.1,1.062,0.966,10.7,12.9,1.0,31.5,4.0
0,49.3,191.0,74.8,2.191,0.447,-8.6,10.7,16.0,-1.9,191.0,54.8,3.0,66.1,1.993,0.955,11.7,8.9,1.0,27.1,3.0
0,49.1,53.0,71.6,0.938,0.801,2.4,8.8,8.0,12.3,53.0,62.8,18.0,71.1,1.508,0.923,4.1,9.2,9.0,22.7,18.0
1,62.6,91.0,71.1,1.924,0.752,1.7,9.4,12.0,10.2,91.0,50.0,21.0,67.4,1.651,0.891,3.6,9.3,5.0,18.0,23.0
1,59.2,16.0,74.9,1.33,0.91,4.5,11.2,4.0,21.6,16.0,50.7,89.0,67.5,1.345,0.73,-3.6,11.3,13.0,8.8,89.0
0,49.9,14.0,68.9,2.15,0.92,4.5,9.7,6.0,20.9,14.0,50.9,60.0,68.1,1.645,0.795,0.6,10.2,11.0,12.6,60.0
1,49.6,22.0,70.3,1.424,0.918,7.9,9.1,3.0,21.8,21.0,46.8,127.0,71.8,1.641,0.58,-2.9,10.2,14.0,2.9,127.0
1,46.6,35.0,70.3,2.423,0.834,1.1,9.9,10.0,14.7,35.0,61.6,31.0,72.7,1.938,0.861,4.4,8.5,7.0,16.7,31.0
0,54.9,120.0,75.4,2.504,0.586,-3.3,11.3,15.0,3.3,120.0,55.2,5.0,71.1,0.73,0.934,6.9,9.2,2.0,24.7,5.0
1,56.8,13.0,66.3,1.452,0.945,8.2,10.6,1.0,24.8,11.0,40.3,215.0,69.3,1.413,0.355,-7.7,8.9,16.0,-5.2,215.0
0,55.7,58.0,65.4,1.769,0.825,3.2,9.1,9.0,13.9,58.0,60.6,32.0,65.3,2.054,0.855,2.8,10.8,8.0,16.1,32.0
1,58.7,33.0,72.6,2.089,0.861,2.2,9.6,12.0,16.3,33.0,53.6,27.0,70.9,1.945,0.883,5.3,9.5,5.0,17.5,27.0
0,40.4,101.0,70.9,2.094,0.63,-1.4,7.7,13.0,5.0,101.0,62.4,7.0,69.3,1.664,0.928,6.9,10.1,4.0,23.6,6.0
0,56.5,45.0,78.1,2.052,0.815,1.2,9.7,11.0,13.7,45.0,56.1,25.0,62.5,1.199,0.88,4.2,10.2,6.0,17.8,25.0
0,59.0,84.0,72.6,2.526,0.684,-0.6,11.1,14.0,6.9,84.0,63.4,19.0,69.4,1.565,0.895,7.5,10.1,3.0,19.8,19.0
0,57.1,67.0,64.1,2.138,0.839,2.1,10.4,10.0,15.1,65.0,51.6,20.0,76.1,2.055,0.893,4.7,10.9,7.0,18.8,20.0
1,60.7,6.0,71.3,1.542,0.929,8.3,11.2,2.0,23.3,7.0,58.1,180.0,73.3,1.98,0.5,-6.1,12.7,15.0,0.0,180.0
0,55.4,143.0,73.8,1.609,0.462,-6.9,10.2,16.0,-1.4,143.0,57.5,2.0,65.5,1.079,0.963,9.4,9.5,1.0,28.3,2.0
0,51.6,12.0,72.4,1.626,0.917,1.4,10.3,9.0,21.9,12.0,54.4,23.0,71.0,2.039,0.908,4.0,9.9,8.0,20.7,22.0
0,53.1,37.0,75.0,1.251,0.877,4.1,8.2,5.0,18.6,37.0,43.3,61.0,75.4,2.313,0.738,0.2,10.2,12.0,9.9,61.0
1,39.7,26.0,66.4,1.858,0.887,6.0,9.0,4.0,17.8,26.0,50.3,76.0,68.6,1.917,0.746,-2.3,9.1,13.0,10.0,76.0
0,42.7,66.0,71.9,1.362,0.805,1.3,10.1,11.0,12.6,67.0,58.1,29.0,67.3,2.021,0.857,3.1,10.4,6.0,17.0,29.0
1,64.5,8.0,75.2,2.416,0.935,5.6,11.2,3.0,26.1,8.0,47.8,124.0,66.5,1.864,0.655,-3.8,9.6,14.0,6.0,121.0
0,53.4,47.0,68.8,1.425,0.815,0.6,9.9,10.0,13.8,47.0,52.7,28.0,76.6,2.211,0.854,2.6,8.7,7.0,16.7,28.0
1,50.1,9.0,74.4,1.682,0.936,7.9,10.3,2.0,25.3,9.0,65.7,130.0,71.0,1.72,0.639,-5.5,11.0,15.0,5.0,130.0
1,54.0,17.0,72.9,1.929,0.919,8.1,6.5,1.0,22.0,17.0,52.3,172.0,68.7,1.814,0.47,-10.7,11.9,16.0,-1.1,173.0
0,63.5,54.0,65.8,1.513,0.849,0.5,10.6,9.0,15.1,54.0,45.7,15.0,68.2,0.322,0.901,3.9,7.6,8.0,20.2,15.0
1,58.0,41.0,71.1,2.475,0.86,3.8,7.8,5.0,15.4,41.0,49.3,73.0,66.1,1.062,0.776,0.6,10.7,12.0,11.6,73.0
0,52.4,85.0,66.2,1.91,0.734,-0.5,8.6,13.0,9.0,85.0,54.2,1.0,65.9,1.843,0.97,5.3,13.0,4.0,31.0,1.0
0,55.7,52.0,68.2,2.092,0.821,3.6,8.6,6.0,13.6,52.0,49.6,24.0,70.8,2.051,0.923,0.4,12.4,11.0,22.6,24.0
0,54.5,4.0,72.6,1.373,0.949,6.5,10.8,3.0,28.3,4.0,59.4,82.0,73.5,2.56,0.693,-2.8,11.0,14.0,7.4,82.0
1,49.5,56.0,66.4,0.797,0.853,3.6,10.8,7.0,15.7,56.0,56.1,38.0,69.4,1.901,0.834,1.2,10.9,10.0,14.4,38.0
1,55.5,11.0,76.1,1.052,0.918,7.7,10.5,2.0,23.3,13.0,51.1,185.0,66.5,1.295,0.413,-6.5,9.3,15.0,-3.1,185.0
0,62.8,18.0,71.1,1.508,0.923,4.1,9.2,9.0,22.7,18.0,54.8,3.0,66.1,1.993,0.955,11.7,8.9,1.0,27.1,3.0
0,62.6,91.0,71.1,1.924,0.752,1.7,9.4,12.0,10.2,91.0,59.2,16.0,74.9,1.33,0.91,4.5,11.2,4.0,21.6,16.0
1,50.9,60.0,68.1,1.645,0.795,0.6,10.2,11.0,12.6,60.0,49.6,22.0,70.3,1.424,0.918,7.9,9.1,3.0,21.8,21.0
0,55.2,5.0,71.1,0.73,0.934,6.9,9.2,2.0,24.7,5.0,46.6,35.0,70.3,2.423,0.834,1.1,9.9,10.0,14.7,35.0
0,60.6,32.0,65.3,2.054,0.855,2.8,10.8,8.0,16.1,32.0,56.8,13.0,66.3,1.452,0.945,8.2,10.6,1.0,24.8,11.0
0,58.7,33.0,72.6,2.089,0.861,2.2,9.6,12.0,16.3,33.0,62.4,7.0,69.3,1.664,0.928,6.9,10.1,4.0,23.6,6.0
1,63.4,19.0,69.4,1.565,0.895,7.5,10.1,3.0,19.8,19.0,56.1,25.0,62.5,1.199,0.88,4.2,10.2,6.0,17.8,25.0
1,51.6,20.0,76.1,2.055,0.893,4.7,10.9,7.0,18.8,20.0,60.7,6.0,71.3,1.542,0.929,8.3,11.2,2.0,23.3,7.0
1,57.5,2.0,65.5,1.079,0.963,9.4,9.5,1.0,28.3,2.0,54.4,23.0,71.0,2.039,0.908,4.0,9.9,8.0,20.7,22.0
0,43.3,61.0,75.4,2.313,0.738,0.2,10.2,12.0,9.9,61.0,39.7,26.0,66.4,1.858,0.887,6.0,9.0,4.0,17.8,26.0
0,64.5,8.0,75.2,2.416,0.935,5.6,11.2,3.0,26.1,8.0,58.1,29.0,67.3,2.021,0.857,3.1,10.4,6.0,17.0,29.0
0,52.7,28.0,76.6,2.211,0.854,2.6,8.7,7.0,16.7,28.0,50.1,9.0,74.4,1.682,0.936,7.9,10.3,2.0,25.3,9.0
1,45.7,15.0,68.2,0.322,0.901,3.9,7.6,8.0,20.2,15.0,54.0,17.0,72.9,1.929,0.919,8.1,6.5,1.0,22.0,17.0
0,58.0,41.0,71.1,2.475,0.86,3.8,7.8,5.0,15.4,41.0,54.2,1.0,65.9,1.843,0.97,5.3,13.0,4.0,31.0,1.0
0,59.4,82.0,73.5,2.56,0.693,-2.8,11.0,14.0,7.4,82.0,49.6,24.0,70.8,2.051,0.923,0.4,12.4,11.0,22.6,24.0
0,49.5,56.0,66.4,0.797,0.853,3.6,10.8,7.0,15.7,56.0,55.5,11.0,76.1,1.052,0.918,7.7,10.5,2.0,23.3,13.0
0,59.2,16.0,74.9,1.33,0.91,4.5,11.2,4.0,21.6,16.0,54.8,3.0,66.1,1.993,0.955,11.7,8.9,1.0,27.1,3.0
1,50.9,60.0,68.1,1.645,0.795,0.6,10.2,11.0,12.6,60.0,46.6,35.0,70.3,2.423,0.834,1.1,9.9,10.0,14.7,35.0
1,62.4,7.0,69.3,1.664,0.928,6.9,10.1,4.0,23.6,6.0,56.8,13.0,66.3,1.452,0.945,8.2,10.6,1.0,24.8,11.0
0,63.4,19.0,69.4,1.565,0.895,7.5,10.1,3.0,19.8,19.0,51.6,20.0,76.1,2.055,0.893,4.7,10.9,7.0,18.8,20.0
1,57.5,2.0,65.5,1.079,0.963,9.4,9.5,1.0,28.3,2.0,39.7,26.0,66.4,1.858,0.887,6.0,9.0,4.0,17.8,26.0
1,50.1,9.0,74.4,1.682,0.936,7.9,10.3,2.0,25.3,9.0,58.1,29.0,67.3,2.021,0.857,3.1,10.4,6.0,17.0,29.0
0,54.2,1.0,65.9,1.843,0.97,5.3,13.0,4.0,31.0,1.0,45.7,15.0,68.2,0.322,0.901,3.9,7.6,8.0,20.2,15.0
0,49.6,24.0,70.8,2.051,0.923,0.4,12.4,11.0,22.6,24.0,55.5,11.0,76.1,1.052,0.918,7.7,10.5,2.0,23.3,13.0
1,54.8,3.0,66.1,1.993,0.955,11.7,8.9,1.0,27.1,3.0,50.9,60.0,68.1,1.645,0.795,0.6,10.2,11.0,12.6,60.0
0,62.4,7.0,69.3,1.664,0.928,6.9,10.1,4.0,23.6,6.0,51.6,20.0,76.1,2.055,0.893,4.7,10.9,7.0,18.8,20.0
1,50.1,9.0,74.4,1.682,0.936,7.9,10.3,2.0,25.3,9.0,57.5,2.0,65.5,1.079,0.963,9.4,9.5,1.0,28.3,2.0
0,55.5,11.0,76.1,1.052,0.918,7.7,10.5,2.0,23.3,13.0,45.7,15.0,68.2,0.322,0.901,3.9,7.6,8.0,20.2,15.0
1,51.6,20.0,76.1,2.055,0.893,4.7,10.9,7.0,18.8,20.0,54.8,3.0,66.1,1.993,0.955,11.7,8.9,1.0,27.1,3.0
0,50.1,9.0,74.4,1.682,0.936,7.9,10.3,2.0,25.3,9.0,45.7,15.0,68.2,0.322,0.901,3.9,7.6,8.0,20.2,15.0
1,51.6,20.0,76.1,2.055,0.893,4.7,10.9,7.0,18.8,20.0,45.7,15.0,68.2,0.322,0.901,3.9,7.6,8.0,20.2,15.0
1,58.0,3.0,71.1,1.726,0.969,9.0,9.1,1.0,29.1,3.0,53.1,242.0,65.6,2.33,0.351,-11.5,10.9,16.0,-5.0,242.0
1,51.5,37.0,70.9,2.496,0.877,1.9,10.9,8.0,18.1,37.0,51.1,17.0,73.9,1.964,0.877,1.2,10.7,9.0,17.7,17.0
0,48.7,22.0,75.0,1.02,0.908,3.2,8.6,5.0,19.5,22.0,51.0,46.0,71.0,1.899,0.851,2.9,10.9,12.0,14.6,46.0
1,55.7,24.0,70.6,2.237,0.906,3.8,10.5,4.0,19.3,24.0,48.0,84.0,65.8,1.61,0.714,-3.1,7.5,13.0,7.9,84.0
1,62.4,32.0,66.6,1.761,0.872,4.5,8.5,6.0,16.5,34.0,55.6,33.0,73.0,2.03,0.881,2.5,11.5,11.0,18.4,33.0
0,57.2,76.0,73.7,2.728,0.756,-0.8,9.0,14.0,10.1,76.0,53.7,12.0,71.0,1.306,0.922,6.7,8.5,3.0,21.3,12.0
0,52.7,30.0,64.9,2.206,0.884,1.7,10.7,10.0,17.0,31.0,64.4,14.0,75.0,1.914,0.919,3.5,10.3,7.0,22.5,14.0
1,53.7,5.0,73.2,1.785,0.95,7.5,10.3,2.0,26.7,5.0,51.2,172.0,73.4,2.227,0.543,-4.5,9.6,15.0,1.5,172.0
1,54.3,6.0,71.2,1.767,0.961,7.6,10.7,1.0,29.1,6.0,47.5,199.0,68.8,2.374,0.459,-5.7,9.7,16.0,-1.4,199.0
0,64.7,8.0,66.4,1.684,0.929,3.1,11.8,8.0,22.8,8.0,56.1,36.0,68.8,1.983,0.867,2.2,9.1,9.0,16.2,36.0
0,56.3,10.0,63.3,1.822,0.937,4.6,11.3,5.0,22.7,10.0,46.3,34.0,68.4,1.846,0.824,1.6,9.9,12.0,13.8,30.0
0,64.9,23.0,68.9,1.938,0.887,5.4,9.5,4.0,18.4,23.0,55.8,50.0,73.8,1.728,0.833,0.3,10.5,13.0,14.3,50.0
0,57.2,38.0,73.5,2.311,0.83,0.1,10.7,11.0,14.0,38.0,55.3,16.0,74.8,1.621,0.91,4.6,9.6,6.0,20.6,16.0
0,66.5,27.0,72.2,1.895,0.864,6.9,7.6,3.0,15.8,27.0,57.6,111.0,72.3,1.292,0.659,-2.6,10.8,14.0,5.9,111.0
1,57.9,29.0,73.1,2.282,0.862,0.7,9.3,10.0,17.0,29.0,66.4,31.0,70.7,1.938,0.88,3.9,9.8,7.0,18.2,32.0
0,54.7,86.0,77.8,2.016,0.716,-5.9,8.4,15.0,8.8,86.0,53.2,7.0,69.3,1.639,0.94,7.2,9.9,2.0,24.1,7.0
1,58.8,4.0,73.3,1.865,0.956,7.5,12.2,1.0,26.3,4.0,48.4,180.0,68.0,1.539,0.468,-8.4,7.6,16.0,-1.1,180.0
1,60.2,21.0,67.3,1.252,0.875,2.5,10.3,8.0,17.2,21.0,58.0,57.0,72.2,1.331,0.835,0.3,12.0,9.0,13.8,57.0
1,52.5,13.0,70.1,1.728,0.917,2.6,10.9,5.0,21.4,15.0,58.2,56.0,64.3,1.73,0.793,0.3,9.2,12.0,11.6,56.0
0,54.9,98.0,77.3,2.194,0.651,-3.2,9.8,13.0,5.8,98.0,51.1,11.0,71.0,0.784,0.939,6.2,9.3,4.0,25.4,11.0
1,61.9,19.0,68.5,1.964,0.912,2.1,10.2,11.0,20.7,19.0,58.3,39.0,72.2,1.151,0.856,3.3,10.2,6.0,15.9,39.0
1,56.5,1.0,68.1,2.172,0.975,4.1,10.3,3.0,32.0,1.0,53.3,135.0,69.0,2.009,0.583,-3.2,9.1,14.0,3.0,135.0
0,49.2,43.0,76.0,1.87,0.835,0.3,7.9,10.0,14.4,43.0,49.6,42.0,68.4,1.862,0.88,0.4,8.8,7.0,16.8,42.0
1,52.3,123.0,67.0,1.657,0.627,-4.0,11.3,15.0,4.5,123.0,64.4,18.0,68.0,1.213,0.936,6.6,11.4,2.0,22.2,18.0
1,54.1,2.0,74.5,1.679,0.972,7.8,10.6,1.0,32.6,2.0,52.1,187.0,70.1,1.667,0.451,-8.9,9.0,16.0,-1.7,187.0
0,52.0,28.0,68.3,1.692,0.869,2.2,8.2,8.0,17.5,28.0,59.1,62.0,72.5,2.384,0.8,1.5,10.0,9.0,12.5,62.0
1,55.5,61.0,72.5,1.698,0.798,0.5,10.0,12.0,11.9,61.0,64.2,35.0,70.6,1.466,0.877,1.8,8.9,5.0,16.6,35.0
